612,1001610,2018-04-25 22:30:01
613,990635,2018-04-25 22:45:02
614,989554,2018-04-25 23:00:02
615,987015,2018-04-25 23:15:02
616,978470,2018-04-25 23:30:01
617,966671,2018-04-25 23:45:01
618,971821,2018-04-26 0:00:02
619,969530,2018-04-26 0:15:01
620,980805,2018-04-26 0:30:02
621,976313,2018-04-26 0:45:02
622,978038,2018-04-26 1:00:02
623,976150,2018-04-26 1:15:01
624,973368,2018-04-26 1:30:02
625,972548,2018-04-26 1:45:01
626,974756,2018-04-26 2:00:02
627,978888,2018-04-26 2:15:02
628,981630,2018-04-26 2:30:02
629,990632,2018-04-26 2:45:01
630,991247,2018-04-26 3:00:01
631,984456,2018-04-26 3:15:02
632,987163,2018-04-26 3:30:01
633,990237,2018-04-26 3:45:02
634,983409,2018-04-26 4:00:02
635,984981,2018-04-26 4:15:01
636,982845,2018-04-26 4:30:01
637,985044,2018-04-26 4:45:01
638,980637,2018-04-26 5:00:02
639,990001,2018-04-26 5:15:02
640,989821,2018-04-26 5:30:01
641,996938,2018-04-26 5:45:01
642,994806,2018-04-26 6:00:02
643,998546,2018-04-26 6:15:01
644,1004500,2018-04-26 6:30:02
645,1002280,2018-04-26 6:45:02
646,1006918,2018-04-26 7:00:02
647,1008865,2018-04-26 7:15:01
648,999506,2018-04-26 7:30:01
649,997805,2018-04-26 7:45:01
650,980663,2018-04-26 8:00:02
651,974752,2018-04-26 8:15:01
652,976908,2018-04-26 8:30:02
653,967393,2018-04-26 8:45:02
654,966913,2018-04-26 9:00:01
655,961291,2018-04-26 9:15:01
656,950760,2018-04-26 9:30:02
657,954842,2018-04-26 9:45:02
658,958347,2018-04-26 10:00:02
659,956726,2018-04-26 10:15:02
660,964939,2018-04-26 10:30:01
661,967004,2018-04-26 10:45:02
662,960171,2018-04-26 11:00:01
663,962659,2018-04-26 11:15:02
664,965206,2018-04-26 11:30:02
665,968506,2018-04-26 11:45:02
666,968627,2018-04-26 12:00:02
667,969002,2018-04-26 12:15:02
668,971657,2018-04-26 12:30:01
669,963036,2018-04-26 12:45:01
670,965160,2018-04-26 13:00:01
671,968963,2018-04-26 13:15:01
672,967626,2018-04-26 13:30:02
673,974634,2018-04-26 13:45:01
674,975318,2018-04-26 14:00:02
675,978677,2018-04-26 14:15:01
676,977156,2018-04-26 14:30:01
677,975736,2018-04-26 14:45:02
678,972165,2018-04-26 15:00:01
679,974683,2018-04-26 15:15:02
680,974582,2018-04-26 15:30:02
681,963059,2018-04-26 15:45:01
682,964750,2018-04-26 16:00:01
683,966787,2018-04-26 16:15:01
684,965500,2018-04-26 16:30:02
685,969763,2018-04-26 16:45:01
686,970947,2018-04-26 17:00:02
687,970975,2018-04-26 17:15:02
688,958805,2018-04-26 17:30:02
689,951224,2018-04-26 17:45:02
690,955604,2018-04-26 18:00:02
691,955830,2018-04-26 18:15:01
692,957178,2018-04-26 18:30:01
693,948087,2018-04-26 18:45:02
694,951622,2018-04-26 19:00:01
695,958797,2018-04-26 19:15:02
696,959672,2018-04-26 19:30:01
697,968974,2018-04-26 19:45:02
698,966001,2018-04-26 20:00:02
699,966094,2018-04-26 20:15:02
700,968398,2018-04-26 20:30:02
701,965595,2018-04-26 20:45:02
702,965916,2018-04-26 21:00:02
703,970504,2018-04-26 21:15:01
704,969386,2018-04-26 21:30:01
705,971464,2018-04-26 21:45:02
706,971190,2018-04-26 22:00:01
707,966037,2018-04-26 22:15:02
708,963652,2018-04-26 22:30:02
709,965367,2018-04-26 22:45:02
710,963836,2018-04-26 23:00:02
711,964157,2018-04-26 23:15:01
712,959191,2018-04-26 23:30:01
713,960340,2018-04-26 23:45:02
714,965394,2018-04-27 0:00:02
715,961918,2018-04-27 0:15:02
716,959961,2018-04-27 0:30:01
717,960392,2018-04-27 0:45:02
718,961033,2018-04-27 1:00:01
719,960378,2018-04-27 1:15:02
720,965144,2018-04-27 1:30:02
721,968255,2018-04-27 1:45:02
722,966890,2018-04-27 2:00:01
723,967102,2018-04-27 2:15:01
724,969658,2018-04-27 2:30:02
725,967395,2018-04-27 2:45:01
726,966616,2018-04-27 3:00:01
727,965401,2018-04-27 3:15:02
728,969455,2018-04-27 3:30:01
729,967247,2018-04-27 3:45:02
730,964979,2018-04-27 4:00:01
731,965866,2018-04-27 4:15:02
732,965377,2018-04-27 4:30:02
733,967067,2018-04-27 4:45:02
734,966968,2018-04-27 5:00:01
735,987345,2018-04-27 5:15:01
736,995110,2018-04-27 5:30:02
737,990764,2018-04-27 5:45:01
738,992067,2018-04-27 6:00:02
739,994300,2018-04-27 6:15:01
740,1001298,2018-04-27 6:30:01
741,996258,2018-04-27 6:45:01
742,989284,2018-04-27 7:00:01
743,996357,2018-04-27 7:15:01
744,1001622,2018-04-27 7:30:02
745,998515,2018-04-27 7:45:01
746,1003630,2018-04-27 8:00:01
747,1005716,2018-04-27 8:15:01
748,1002390,2018-04-27 8:30:02
749,1007174,2018-04-27 8:45:02
750,1010456,2018-04-27 9:00:01
751,1007273,2018-04-27 9:15:02
752,1008059,2018-04-27 9:30:01
753,1001862,2018-04-27 9:45:01
754,1005735,2018-04-27 10:00:02
755,1007676,2018-04-27 10:15:02
756,1009811,2018-04-27 10:30:01
757,1009234,2018-04-27 10:45:02
758,1007024,2018-04-27 11:00:02
759,1006321,2018-04-27 11:15:01
760,1009970,2018-04-27 11:30:01
761,1007381,2018-04-27 11:45:01
762,1008496,2018-04-27 12:00:01
763,1006008,2018-04-27 12:15:01
764,1005707,2018-04-27 12:30:02
765,1005115,2018-04-27 12:45:02
766,998421,2018-04-27 13:00:02
767,1000600,2018-04-27 13:15:02
768,1002866,2018-04-27 13:30:02
